"FileName","Bitrate","Folder","FullPath","Size_MB","LastModified"
"2-35 Pink Champagne.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-35 Pink Champagne.wav","11.73","2017/07/30 23:35:23"
"2-36 道.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-36 道.wav","5.52","2017/07/30 23:35:25"
"2-37 Yell.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-37 Yell.wav","16.29","2017/07/30 23:35:31"
"2-38 ギフト.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-38 ギフト.wav","6.85","2017/07/30 23:35:34"
"2-39 道.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-39 道.wav","6.04","2017/07/30 23:35:36"
"2-40 にじいろ.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-40 にじいろ.wav","6.88","2017/07/30 23:35:40"
"2-41 名もない毎日.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-41 名もない毎日.wav","10.82","2017/07/30 23:35:43"
"2-42 なんでもないや.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-42 なんでもないや.wav","19.26","2017/07/30 23:35:50"
"2-43 ハナミズキ.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-43 ハナミズキ.wav","10.69","2017/07/30 23:35:54"
"2-44 結-ゆい-.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-44 結-ゆい-.wav","15.64","2017/07/30 23:35:58"
"2-45 金魚花火.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-45 金魚花火.wav","22.26","2017/07/30 23:36:05"
"2-46 花束.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-46 花束.wav","12.6","2017/07/30 23:36:09"
"2-47 Overflows～言葉にできなくて～.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-47 Overflows～言葉にできなくて～.wav","12.5","2017/07/30 23:36:14"
"2-48 茜さす.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-48 茜さす.wav","22.2","2017/07/30 23:36:21"
"2-49 1_6000000000.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-49 1_6000000000.wav","17.83","2017/07/30 23:36:26"
"2-50 Because of You.wav","?1411kbps","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-","D:\home\高音質2304以外\DJ SPARK\J-POP 夏ドライブ100-Endless Summer Mix-\2-50 Because of You.wav","31.3","2017/07/30 23:36:36"
"01 FACE.wav","?1411kbps","D:\home\高音質2304以外\globe\FACE","D:\home\高音質2304以外\globe\FACE\01 FACE.wav","63.25","2011/09/19 15:46:06"
"02 FACE (Tristesse De L'amour Mix).wav","?1411kbps","D:\home\高音質2304以外\globe\FACE","D:\home\高音質2304以外\globe\FACE\02 FACE (Tristesse De L'amour Mix).wav","66.58","2011/09/19 15:46:52"
"01 overdose.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\01 overdose.wav","25.62","2011/12/10 15:17:26"
"02 DEGENERATE.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\02 DEGENERATE.wav","48.47","2011/12/10 15:18:04"
"05 So far away from home (Beautiful.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\05 So far away from home (Beautiful.wav","55.44","2011/12/10 15:19:54"
"06 a temporary girl.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\06 a temporary girl.wav","73.1","2011/12/10 15:20:34"
"07 Because I LOVE the NIGHT.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\07 Because I LOVE the NIGHT.wav","38.38","2011/12/10 15:20:52"
"08 Anytime smokin' cigarette.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\08 Anytime smokin' cigarette.wav","77.36","2011/12/10 15:21:30"
"09 Watch the movie _.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\09 Watch the movie _.wav","51.08","2011/12/10 15:21:54"
"10 a picture on my mind.wav","?1411kbps","D:\home\高音質2304以外\globe\FACES PLACES","D:\home\高音質2304以外\globe\FACES PLACES\10 a picture on my mind.wav","58.09","2011/12/10 15:22:18"
"2-09 Dream Lover.wav","?1411kbps","D:\home\高音質2304以外\INFINITY 16 welcomez 湘南乃風, MINMI, MOOMIN\MINMI BEST 2002-2008 [Disc 2]","D:\home\高音質2304以外\INFINITY 16 welcomez 湘南乃風, MINMI, MOOMIN\MINMI BEST 2002-2008 [Disc 2]\2-09 Dream Lover.wav","62.39","2011/12/10 11:15:34"
"02 Instant Karma.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\02 Instant Karma.wav","33.89","2011/12/10 14:45:58"
"03 Mother (Single Edit).wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\03 Mother (Single Edit).wav","39.63","2011/12/10 14:46:32"
"04 Jealous Guy.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\04 Jealous Guy.wav","43.07","2011/12/10 14:44:16"
"05 Power To The People.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\05 Power To The People.wav","33.59","2011/12/10 14:44:36"
"06 Cold Turkey.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\06 Cold Turkey.wav","50.69","2011/12/10 14:45:06"
"07 Love.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\07 Love.wav","34.26","2011/12/10 14:41:48"
"08 Mind Games.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\08 Mind Games.wav","42.72","2011/12/10 14:42:10"
"09 Whatever Gets You Thru The Night.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\09 Whatever Gets You Thru The Night.wav","33.84","2011/12/10 14:42:28"
"10 #9 Dream.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\10 #9 Dream.wav","48.51","2011/12/10 14:42:52"
"11 Stand By Me.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\11 Stand By Me.wav","35.07","2011/12/10 14:43:08"
"12 (Just Like) Starting Over.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\12 (Just Like) Starting Over.wav","39.86","2011/12/10 14:43:28"
"13 Woman.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\13 Woman.wav","35.11","2011/12/10 14:43:42"
"14 Beautiful Boy (Darling Boy).wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\14 Beautiful Boy (Darling Boy).wav","40.66","2011/12/10 14:34:58"
"15 Watching The Wheels.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\15 Watching The Wheels.wav","35.78","2011/12/10 14:40:14"
"16 Nobody Told Me.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\16 Nobody Told Me.wav","36.18","2011/12/10 14:40:28"
"17 Borrowed Time.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\17 Borrowed Time.wav","45.72","2011/12/10 14:40:46"
"18 Working Class Hero.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\18 Working Class Hero.wav","38.94","2011/12/10 14:41:02"
"19 Happy Christmas (War Is Over).wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\19 Happy Christmas (War Is Over).wav","36.25","2011/12/10 14:35:22"
"20 Give Peace A Chance.wav","?1411kbps","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len","D:\home\高音質2304以外\John Lennon\Lennon Legend_ The Very Best Of John Len\20 Give Peace A Chance.wav","49.1","2011/12/10 14:41:20"
"1-01 Over Drive.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-01 Over Drive.wav","43.58","2009/04/25 17:55:48"
"1-02 ラッキープール.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-02 ラッキープール.wav","56.48","2009/04/25 17:56:20"
"1-03 クラシック.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-03 クラシック.wav","38.43","2009/04/25 17:56:40"
"1-04 motto.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-04 motto.wav","30.29","2009/04/25 17:56:56"
"1-05 くじら12号.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-05 くじら12号.wav","46.83","2009/04/25 17:57:18"
"1-06 KYOTO.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-06 KYOTO.wav","53.49","2009/04/25 17:57:40"
"1-07 夕暮れ.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-07 夕暮れ.wav","33.32","2009/04/25 17:57:54"
"1-08 RADIO.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-08 RADIO.wav","44.15","2009/04/25 17:58:12"
"1-09 Hello! Orange Sunshine.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-09 Hello! Orange Sunshine.wav","46.32","2009/04/25 17:58:30"
"1-10 手紙をかくよ.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-10 手紙をかくよ.wav","41.02","2009/04/25 17:58:46"
"1-11 イロトリドリ ノ セカイ.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-11 イロトリドリ ノ セカイ.wav","59.08","2009/04/25 17:59:06"
"1-12 Cheese “PIZZA”.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-12 Cheese “PIZZA”.wav","49.19","2009/04/25 17:59:24"
"1-13 ラブリーベイベー.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-13 ラブリーベイベー.wav","35.9","2009/04/25 17:59:36"
"1-14 おめでとう.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-14 おめでとう.wav","48.81","2009/04/25 17:59:50"
"1-15 ステレオ全開.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\1-15 ステレオ全開.wav","39.74","2009/04/25 18:00:04"
"2-01 そばかす.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-01 そばかす.wav","42.7","2009/04/25 18:01:26"
"2-02 小さな頃から.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-02 小さな頃から.wav","52.42","2009/04/25 18:01:58"
"2-03 散歩道.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-03 散歩道.wav","51.11","2009/04/25 18:02:24"
"2-04 LOVER SOUL.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-04 LOVER SOUL.wav","60.66","2009/04/25 18:02:54"
"2-05 BLUE TEARS.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-05 BLUE TEARS.wav","33.99","2009/04/25 18:03:08"
"2-06 ジーザス!ジーザス!.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-06 ジーザス!ジーザス!.wav","42.11","2009/04/25 18:03:26"
"2-07 クリスマス.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-07 クリスマス.wav","43.12","2009/04/25 18:03:44"
"2-08 ドキドキ.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-08 ドキドキ.wav","43.68","2009/04/25 18:04:02"
"2-09 BATHROOM.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-09 BATHROOM.wav","40.97","2009/04/25 18:04:16"
"2-10 風に吹かれて.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-10 風に吹かれて.wav","46.52","2009/04/25 18:04:34"
"2-11 DAYDREAM.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-11 DAYDREAM.wav","36.08","2009/04/25 18:04:46"
"2-12 あたしをみつけて.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-12 あたしをみつけて.wav","58.43","2009/04/25 18:05:06"
"2-13 自転車.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-13 自転車.wav","43.2","2009/04/25 18:05:20"
"2-14 Brand New Wave Upper Ground.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-14 Brand New Wave Upper Ground.wav","50.02","2009/04/25 18:05:36"
"2-15 エゴイスト…？.wav","?1411kbps","D:\home\高音質2304以外\Judy and Mary\The Great Escape","D:\home\高音質2304以外\Judy and Mary\The Great Escape\2-15 エゴイスト…？.wav","38.83","2009/04/25 18:05:48"
"02 Lovegame.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\02 Lovegame.wav","36.76","2011/12/10 11:41:54"
"03 Paparazzi.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\03 Paparazzi.wav","35.24","2011/12/10 11:42:20"
"04 Poker Face.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\04 Poker Face.wav","39.92","2011/12/10 11:42:46"
"05 I Like It Rough.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\05 I Like It Rough.wav","34.32","2011/12/10 11:43:06"
"06 Eh, Eh (Nothing Else I Can Say).wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\06 Eh, Eh (Nothing Else I Can Say).wav","29.7","2011/12/10 11:43:24"
"08 Beautiful, Dirty, Rich.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\08 Beautiful, Dirty, Rich.wav","29.17","2011/12/10 11:44:02"
"09 The Fame.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\09 The Fame.wav","37.45","2011/12/10 11:44:20"
"10 Money Honey.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\10 Money Honey.wav","28.72","2011/12/10 11:44:36"
"11 Boys Boys Boys.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\11 Boys Boys Boys.wav","33.75","2011/12/10 11:44:52"
"12 Paper Gangsta.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\12 Paper Gangsta.wav","44.31","2011/12/10 11:45:14"
"13 Brown Eyes.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\13 Brown Eyes.wav","41.03","2011/12/10 11:45:32"
"14 Summerboy.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\14 Summerboy.wav","42.89","2011/12/10 11:45:52"
"15 Disco Heaven.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\15 Disco Heaven.wav","37.29","2011/12/10 11:46:08"
"16 Again Again.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\16 Again Again.wav","31.11","2011/12/10 11:46:20"
"17 Retro Dance Freak.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame","D:\home\高音質2304以外\Lady Gaga\The Fame\17 Retro Dance Freak.wav","34.13","2011/12/10 11:46:34"
"01 Bad Romance.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\01 Bad Romance.wav","49.54","2011/12/10 11:36:48"
"02 Alejandro.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\02 Alejandro.wav","46.13","2011/12/10 11:37:26"
"03 Monster.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\03 Monster.wav","42.04","2011/12/10 11:37:58"
"04 Speechless.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\04 Speechless.wav","45.55","2011/12/10 11:38:28"
"05 Dance In The Dark.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\05 Dance In The Dark.wav","48.66","2011/12/10 11:39:00"
"07 So Happy I Could Die.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\07 So Happy I Could Die.wav","39.54","2011/12/10 11:39:44"
"08 Teeth.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga\The Fame Monster","D:\home\高音質2304以外\Lady Gaga\The Fame Monster\08 Teeth.wav","37.13","2011/12/10 11:40:06"
"06 Telephone.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga Feat. Beyonce\The Fame Monster","D:\home\高音質2304以外\Lady Gaga Feat. Beyonce\The Fame Monster\06 Telephone.wav","37.17","2011/12/10 11:39:22"
"01 Just Dance.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga Feat. Colby O'Donis\The Fame","D:\home\高音質2304以外\Lady Gaga Feat. Colby O'Donis\The Fame\01 Just Dance.wav","40.7","2011/12/10 11:41:28"
"07 Starstruck.wav","?1411kbps","D:\home\高音質2304以外\Lady Gaga Feat. Space Cowboy & Flo Rida\The Fame","D:\home\高音質2304以外\Lady Gaga Feat. Space Cowboy & Flo Rida\The Fame\07 Starstruck.wav","36.44","2011/12/10 11:43:46"
"1-05 Lotta Love.wav","?1411kbps","D:\home\高音質2304以外\m-flo loves MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\m-flo loves MINMI\MINMI BEST 2002-2008 [Disc 1]\1-05 Lotta Love.wav","56.02","2011/12/10 11:21:02"
"All I Want For Christmas Is You.wav","?1411kbps","D:\home\高音質2304以外\Mariah Carey\Merry Christmas","D:\home\高音質2304以外\Mariah Carey\Merry Christmas\All I Want For Christmas Is You.wav","40.61","2012/01/09 13:36:43"
"1-01 Another World.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-01 Another World.wav","41.06","2011/12/10 11:18:52"
"1-02 T.T.T..wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-02 T.T.T..wav","45.72","2011/12/10 11:19:30"
"1-03 The Perfect Vision.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-03 The Perfect Vision.wav","38.43","2011/12/10 11:20:00"
"1-04 imagine '08 mix.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-04 imagine '08 mix.wav","35.47","2011/12/10 11:20:24"
"1-06 西麻布伝説.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-06 西麻布伝説.wav","43.92","2011/12/10 11:21:28"
"1-07 Home Town.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-07 Home Town.wav","49.82","2011/12/10 11:21:58"
"1-08 Step.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-08 Step.wav","38.63","2011/12/10 11:22:20"
"1-09 Fly High.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-09 Fly High.wav","43.59","2011/12/10 11:22:44"
"1-11 Are yu ready.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-11 Are yu ready.wav","43.08","2011/12/10 11:23:28"
"1-13 青空.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-13 青空.wav","51.33","2011/12/10 11:24:12"
"1-14 アイラ.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 1]\1-14 アイラ.wav","46","2011/12/10 11:24:34"
"2-01 Happy Song 2004.wav","?1411kbps","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 2]","D:\home\高音質2304以外\MINMI\MINMI BEST 2002-2008 [Disc 2]\2-01 Happy Song 2004.wav","60.16","2011/12/10 11:11:20"
